client_id,clnt_age,clnt_tenure_yr,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,tenure_segment,age_segment,bal_category
1461998,44,8,U,2,541625.06,3,6,new,middle,alto
1462470,35,19,F,2,27967.04,6,9,long_tenure,middle,bajo
1462526,34,15,M,2,50119.19,0,3,long_tenure,middle,medio
1462649,43,6,U,2,136210.51,6,9,new,middle,medio
1462983,73,21,M,4,266435.53,1,4,long_tenure,old,alto
1463030,37,8,U,2,28267.88,2,5,new,middle,bajo
1463142,44,10,M,3,105464.56,2,5,long_tenure,middle,medio
1463659,70,22,F,2,71589.53,2,5,long_tenure,old,medio
1463931,62,21,F,2,39060.23,2,5,long_tenure,old,medio
1464215,39,6,U,2,48682.92,0,3,new,middle,medio
1464247,43,19,U,2,203834.93,6,9,long_tenure,middle,alto
1464315,31,6,U,3,64000.88,1,4,new,young,medio
1464469,30,12,M,2,24574.69,6,9,long_tenure,young,bajo
1464670,31,10,M,2,92597.04,5,8,long_tenure,young,medio
1465089,24,6,U,2,63547.18,1,4,new,young,medio
1465091,43,20,F,3,135093.81,3,6,long_tenure,middle,medio
1465222,49,22,M,2,70009.94,6,9,long_tenure,middle,medio
1465396,30,8,U,2,32375.41,5,8,new,young,bajo
1465486,23,5,U,2,30235.25,6,9,new,young,bajo
1465625,65,10,F,2,81891.13,6,9,long_tenure,old,medio
1465714,63,11,F,2,867380.8300000001,0,3,long_tenure,old,alto
1465875,58,12,F,2,49800.94,6,9,long_tenure,middle,medio
1466000,46,7,U,2,38744.0,0,3,new,middle,medio
1466151,25,6,U,2,53907.37,1,4,new,young,medio
1466177,33,5,U,2,41619.05,0,3,new,middle,medio
1466536,25,4,U,4,45902.81,6,9,new,young,medio
1466579,40,6,U,2,53395.06,5,8,new,middle,medio
1466732,53,12,M,2,617609.1900000001,4,7,long_tenure,middle,alto
1466972,21,6,U,2,47750.03,2,5,new,young,medio
1467023,50,12,F,2,77820.45999999999,1,4,long_tenure,middle,medio
1467266,26,4,U,2,31401.94,6,9,new,young,bajo
1467374,78,12,M,2,102548.48,6,9,long_tenure,old,medio
1467636,33,5,F,2,38860.33,0,3,new,middle,medio
1468125,69,9,F,2,33399.119999999995,1,4,new,old,bajo
1468213,50,10,F,2,97444.6,1,4,long_tenure,middle,medio
1468708,62,21,M,2,225487.29,1,4,long_tenure,old,alto
1468988,57,5,M,2,28293.44,3,6,new,middle,bajo
1469028,69,11,F,2,96665.75,0,3,long_tenure,old,medio
1469259,46,13,U,2,27973.13,0,3,long_tenure,middle,bajo
1469576,66,7,U,2,33694.77,3,6,new,old,bajo
1470316,57,8,U,2,59740.04,1,4,new,middle,medio
1470498,35,5,U,2,51810.28999999999,5,8,new,middle,medio
1470622,41,5,U,2,62059.87,2,5,new,middle,medio
1470768,57,14,M,2,102768.88,0,3,long_tenure,middle,medio
1471147,61,23,M,6,1272457.18,6,9,long_tenure,old,alto
1471222,59,12,F,2,54315.64,0,3,long_tenure,middle,medio
1471261,29,15,M,2,39938.36,1,4,long_tenure,young,medio
1472138,22,6,U,3,30212.04,1,4,new,young,bajo
1472332,65,9,F,3,75962.45999999999,2,5,new,old,medio
1472844,60,7,U,2,79283.63,5,8,new,old,medio
1472853,30,7,M,2,36196.23,2,5,new,young,bajo
1472953,27,21,M,3,296957.53,2,5,long_tenure,young,alto
1473236,36,6,F,3,65235.97,6,9,new,middle,medio
1473265,45,8,M,2,141707.31,5,8,new,middle,alto
1473551,27,7,U,2,42101.85,6,9,new,young,medio
1473602,33,16,F,3,159865.95,1,4,long_tenure,middle,alto
1474113,67,8,M,2,221409.76,2,5,new,old,alto
1474213,43,6,U,2,34538.72,2,5,new,middle,bajo
1474348,61,5,U,3,394936.05,6,9,new,old,alto
1474823,36,14,M,2,26719.69,3,6,long_tenure,middle,bajo
1475087,57,19,M,3,204622.62,3,6,long_tenure,middle,alto
1475249,65,23,M,2,314162.03,5,9,long_tenure,old,alto
1475481,39,5,U,2,42074.03999999999,6,9,new,middle,medio
1475637,60,5,U,2,282781.53,1,4,new,old,alto
1475786,56,6,U,2,300265.84,3,6,new,middle,alto
1476178,57,16,M,2,355513.33,6,9,long_tenure,middle,alto
1476693,29,14,F,2,49091.16,1,4,long_tenure,young,medio
1476869,39,5,U,2,39408.41,1,4,new,middle,medio
1476956,32,15,F,2,41441.89,1,4,long_tenure,young,medio
1477266,59,27,M,2,712185.2000000001,5,8,long_tenure,middle,alto
1477387,35,8,U,2,72804.91,0,3,new,middle,medio
1477466,55,29,F,2,72853.2,2,5,long_tenure,middle,medio
1477604,18,5,U,2,49752.78999999999,1,4,new,young,medio
1478657,27,9,F,2,47876.37,6,9,new,young,medio
1478871,23,9,F,2,30979.04,3,6,new,young,bajo
1478874,58,12,F,2,72556.86,5,8,long_tenure,middle,medio
1479365,53,17,M,2,62048.71,2,5,long_tenure,middle,medio
1479488,71,19,M,2,35266.66,1,4,long_tenure,old,bajo
1479816,59,8,M,2,421554.13,1,4,new,middle,alto
1480544,51,21,F,2,74885.56,4,7,long_tenure,middle,medio
1480616,23,15,M,3,99857.86,6,9,long_tenure,young,medio
1480622,51,14,F,2,39686.21,6,9,long_tenure,middle,medio
1481056,43,12,M,2,121841.62,1,4,long_tenure,middle,medio
1481142,60,15,F,2,43403.92,1,4,long_tenure,old,medio
1481432,45,14,F,2,112831.21,2,5,long_tenure,middle,medio
1482158,54,9,F,3,44061.72,2,5,new,middle,medio
1482195,59,5,F,2,308939.74,6,9,new,middle,alto
1482272,47,6,U,2,40788.05,6,9,new,middle,medio
1482443,53,20,M,2,72381.72,1,4,long_tenure,middle,medio
1482562,44,11,U,2,68113.79999999999,1,4,long_tenure,middle,medio
1482734,24,4,U,4,67224.7,6,9,new,young,medio
1482743,65,11,M,2,104786.33,3,6,long_tenure,old,medio
1483064,33,4,U,2,28876.93,0,3,new,middle,bajo
1483511,30,14,U,2,77257.70999999999,6,9,long_tenure,young,medio
1483517,65,6,F,2,76511.54999999999,1,4,new,old,medio
1483552,54,19,F,3,287870.18,5,8,long_tenure,middle,alto
1483585,88,13,F,2,25526.22,1,4,long_tenure,old,bajo
1483712,66,16,F,2,87321.95999999999,1,4,long_tenure,old,medio
1484467,47,22,F,3,72719.25,0,3,long_tenure,middle,medio
1484537,51,4,U,2,27466.31,0,3,new,middle,bajo
1484555,74,4,M,2,89576.2,6,9,new,old,medio
1484672,71,14,F,2,118888.82,1,4,long_tenure,old,medio
1484808,44,24,F,2,63632.11,6,9,long_tenure,middle,medio
1485054,50,5,U,2,179742.02000000002,6,9,new,middle,alto
1485199,20,4,U,2,26490.6,0,3,new,young,bajo
1485883,34,4,M,3,273897.72,5,8,new,middle,alto
1486086,52,12,F,2,28768.67,4,8,long_tenure,middle,bajo
1486106,29,13,M,2,67353.23999999999,0,3,long_tenure,young,medio
1486118,56,10,F,2,245840.18,6,9,long_tenure,middle,alto
1486410,65,26,F,2,669676.54,5,8,long_tenure,old,alto
1486560,28,21,M,2,75471.58,3,6,long_tenure,young,medio
1486639,73,29,F,3,39485.6,0,3,long_tenure,old,medio
1486808,33,5,U,3,90455.68,4,7,new,middle,medio
1486850,46,18,F,2,103399.36,4,7,long_tenure,middle,medio
1487087,42,17,F,2,157217.99,0,3,long_tenure,middle,alto
1488055,31,13,F,2,118664.17,5,8,long_tenure,young,medio
1488142,22,15,M,3,46542.44,4,7,long_tenure,young,medio
1488410,60,5,U,2,268652.53,1,4,new,old,alto
1488806,35,4,M,2,49723.83,6,9,new,middle,medio
1488884,55,10,F,2,78304.09,6,9,long_tenure,middle,medio
1489328,31,11,F,3,90814.71,6,9,long_tenure,young,medio
1490108,50,6,U,3,342072.52,6,9,new,middle,alto
1490700,56,4,U,4,137186.84999999998,6,9,new,middle,medio
1490805,44,9,M,2,48872.83,0,3,new,middle,medio
1490809,48,14,F,3,414088.05,6,9,long_tenure,middle,alto
1491063,38,13,F,2,79656.23,0,3,long_tenure,middle,medio
1491085,54,8,U,2,86621.6,3,6,new,middle,medio
1491311,52,15,M,2,26843.45,4,7,long_tenure,middle,bajo
1491517,33,12,M,3,44687.89,5,8,long_tenure,middle,medio
1491537,24,13,M,3,59312.24,2,5,long_tenure,young,medio
1492595,52,14,M,2,94428.41,0,3,long_tenure,middle,medio
1493065,81,19,M,3,802336.86,6,9,long_tenure,old,alto
1493662,28,6,U,3,67119.26,6,9,new,young,medio
1494064,58,4,F,2,47199.56,2,5,new,middle,medio
1494066,68,22,F,2,157944.03999999998,2,5,long_tenure,old,alto
1494192,20,4,U,2,29625.47,6,9,new,young,bajo
1494215,58,20,F,4,341612.67,4,7,long_tenure,middle,alto
1494245,62,11,F,2,123954.98,0,3,long_tenure,old,medio
1494258,49,5,U,2,103931.44,3,6,new,middle,medio
1494303,65,20,M,3,224566.62,6,9,long_tenure,old,alto
1494548,67,13,F,2,414175.32,2,5,long_tenure,old,alto
1494885,46,14,M,3,155485.49,1,4,long_tenure,middle,alto
1495053,72,7,U,2,142668.25,3,6,new,old,alto
1495501,35,11,M,2,55659.32,1,4,long_tenure,middle,medio
1495569,39,15,M,2,37191.31,6,9,long_tenure,middle,bajo
1495689,50,29,M,2,51161.92,6,9,long_tenure,middle,medio
1496571,44,8,U,3,324774.15,3,6,new,middle,alto
1496620,50,13,F,2,36306.6,6,9,long_tenure,middle,bajo
1496831,26,14,F,2,25988.26,1,4,long_tenure,young,bajo
1496846,64,11,M,2,62937.36,3,6,long_tenure,old,medio
1497256,29,11,M,3,148857.76,6,9,long_tenure,young,alto
1497269,76,28,M,3,180848.67,3,6,long_tenure,old,alto
1497401,28,13,M,2,28742.25,0,3,long_tenure,young,bajo
1497502,54,14,F,2,291597.89,4,7,long_tenure,middle,alto
1497530,34,26,M,2,50709.03999999999,3,6,long_tenure,middle,medio
1497547,21,6,U,3,33875.06,0,3,new,young,bajo
1497704,63,4,U,2,29054.36,2,6,new,old,bajo
1498017,37,8,U,2,43746.63,2,5,new,middle,medio
1498073,53,21,U,2,36448.04,0,3,long_tenure,middle,bajo
1498252,19,4,U,2,24899.11,2,5,new,young,bajo
1498304,57,13,M,2,97536.46,5,8,long_tenure,middle,medio
1498398,51,16,M,2,1135444.13,1,4,long_tenure,middle,alto
1498505,66,25,F,2,97029.56,0,3,long_tenure,old,medio
1498554,54,14,F,2,118550.94,3,6,long_tenure,middle,medio
1499088,60,12,F,2,109420.27,1,4,long_tenure,old,medio
1499091,50,12,U,2,36415.34,2,5,long_tenure,middle,bajo
1499103,62,15,F,3,168120.74,0,5,long_tenure,old,alto
1499432,56,13,F,2,33162.83,6,9,long_tenure,middle,bajo
1499489,25,7,U,2,61579.02,1,4,new,young,medio
1499663,88,26,F,2,63139.08,0,3,long_tenure,old,medio
1499746,74,20,M,3,362024.04,6,9,long_tenure,old,alto
1499852,46,13,M,2,88433.7,1,4,long_tenure,middle,medio
1499943,65,27,F,2,198973.37,0,4,long_tenure,old,alto
1500008,82,23,M,3,533100.0,6,9,long_tenure,old,alto
1500353,56,8,U,2,49219.72,3,6,new,middle,medio
1500611,29,6,U,3,50924.59,0,3,new,young,medio
1500622,23,19,M,2,44069.96,6,9,long_tenure,young,medio
1500813,55,14,M,2,319742.07,4,7,long_tenure,middle,alto
1500865,45,5,U,2,36762.37,0,3,new,middle,bajo
1501011,44,11,F,2,35580.61,0,3,long_tenure,middle,bajo
1501027,35,10,F,2,96951.32,6,9,long_tenure,middle,medio
1501050,60,20,F,2,37681.64,0,3,long_tenure,old,medio
1501374,51,12,M,3,385663.56,6,9,long_tenure,middle,alto
1501476,50,20,F,3,376104.7,6,9,long_tenure,middle,alto
1501489,27,8,F,2,34196.149999999994,1,4,new,young,bajo
1501512,38,6,U,3,45649.96,1,4,new,middle,medio
1501913,94,5,U,2,58162.77,2,5,new,old,medio
1501990,62,21,M,4,172038.93,1,4,long_tenure,old,alto
1502049,31,8,U,2,28952.15,0,3,new,young,bajo
1502312,51,13,F,2,122654.28,1,4,long_tenure,middle,medio
1502414,29,14,F,2,68741.85,4,7,long_tenure,young,medio
1502494,53,23,F,2,106258.14,5,8,long_tenure,middle,medio
1502583,30,8,M,3,55650.13,0,3,new,young,medio
1502912,32,14,F,2,75565.48,0,3,long_tenure,young,medio
1502982,57,20,F,3,137768.44,6,9,long_tenure,middle,medio
1503196,58,18,M,2,39420.37,2,5,long_tenure,middle,medio
1503317,45,14,F,2,40883.99,2,5,long_tenure,middle,medio
1503437,43,21,F,2,35720.56,0,3,long_tenure,middle,bajo
1503995,50,7,U,2,99506.37,6,9,new,middle,medio
1504082,30,6,F,3,67249.41,6,9,new,young,medio
1504166,32,12,F,2,59850.79,1,4,long_tenure,young,medio
1504275,53,10,M,2,130418.9,2,5,long_tenure,middle,medio
1504422,26,8,U,2,69818.01999999999,6,9,new,young,medio
1504536,48,19,F,2,119373.79,6,9,long_tenure,middle,medio
1504801,53,9,M,2,358620.25,0,3,new,middle,alto
1505011,35,15,F,2,61272.25,0,3,long_tenure,middle,medio
1505081,56,15,M,2,73101.34,0,3,long_tenure,middle,medio
1505095,41,9,F,2,75703.03,4,7,new,middle,medio
1505130,61,5,F,2,76548.31,0,3,new,old,medio
1505133,50,12,M,2,82676.95,1,4,long_tenure,middle,medio
1505142,66,12,M,3,307521.93,3,6,long_tenure,old,alto
1505366,43,5,U,3,181807.05,6,9,new,middle,alto
1505791,64,6,F,2,49317.78,2,5,new,old,medio
1505946,50,6,U,2,128693.65,6,9,new,middle,medio
1506121,22,5,U,2,28581.65,6,9,new,young,bajo
1506138,28,7,U,2,77884.94,1,4,new,young,medio
1506152,28,6,U,2,31882.96,3,6,new,young,bajo
1506171,38,8,U,3,72492.25,6,9,new,middle,medio
1506175,21,6,U,2,57441.17,6,9,new,young,medio
1506366,52,9,F,2,34050.07,1,4,new,middle,bajo
1506413,39,5,U,2,30187.62,4,7,new,middle,bajo
1506608,70,7,U,2,62744.57,5,8,new,old,medio
1506959,60,9,F,2,56369.78,6,9,new,old,medio
1507058,32,14,F,2,31007.75,2,5,long_tenure,young,bajo
1507127,36,9,U,2,34083.99,1,4,new,middle,bajo
1507359,63,22,M,2,89685.7,6,9,long_tenure,old,medio
1507552,47,6,U,2,111582.31,5,8,new,middle,medio
1507780,60,14,F,2,502530.59,2,5,long_tenure,old,alto
1508297,57,9,M,2,25368.03,6,9,new,middle,bajo
1508759,58,6,U,2,66514.85,4,7,new,middle,medio
1509726,23,15,F,2,170268.96000000002,4,7,long_tenure,young,alto
1510141,33,8,U,2,40751.55,1,4,new,middle,medio
1510521,78,12,F,2,30938.05,2,5,long_tenure,old,bajo
1510545,49,9,M,2,93505.69,0,3,new,middle,medio
1510634,24,4,U,3,47078.19,5,8,new,young,medio
1511115,35,15,F,2,37188.58,0,3,long_tenure,middle,bajo
1511191,49,4,F,3,104214.99,0,3,new,middle,medio
1511193,69,14,F,2,46591.1,2,5,long_tenure,old,medio
1511216,41,11,M,4,241249.87,3,7,long_tenure,middle,alto
1511326,24,6,U,3,65955.1,6,9,new,young,medio
1511438,27,6,U,2,26859.31,2,5,new,young,bajo
1511490,39,11,M,2,81033.53,4,7,long_tenure,middle,medio
1511907,44,13,U,3,150078.38,6,9,long_tenure,middle,alto
1512070,37,6,U,2,82030.4,6,9,new,middle,medio
1512189,64,6,F,2,261993.0,6,9,new,old,alto
1512573,33,5,F,2,50038.03,0,3,new,middle,medio
1512596,51,6,U,2,25184.24,4,7,new,middle,bajo
1512734,32,5,U,2,39462.49,6,9,new,young,medio
1513036,48,9,M,2,39811.06,2,5,new,middle,medio
1513083,43,5,M,2,141771.22999999998,0,3,new,middle,alto
1513385,80,26,M,2,71770.51,0,3,long_tenure,old,medio
1513728,56,5,F,2,95023.73,6,9,new,middle,medio
1513845,69,24,F,2,33985.33,5,8,long_tenure,old,bajo
1513890,31,8,F,2,31509.12,1,4,new,young,bajo
1514011,61,27,F,3,1420529.6,6,9,long_tenure,old,alto
1514026,21,5,U,2,32344.21,0,4,new,young,bajo
1515031,43,21,M,3,101021.43,6,9,long_tenure,middle,medio
1515115,38,13,M,3,114923.94,6,9,long_tenure,middle,medio
1515194,58,8,U,3,504587.94,5,8,new,middle,alto
1515355,53,6,U,2,71526.84,2,5,new,middle,medio
1515775,53,13,M,2,97231.27,2,5,long_tenure,middle,medio
1516160,59,19,M,3,59137.76,0,3,long_tenure,middle,medio
1516424,50,11,F,2,39290.49,6,9,long_tenure,middle,medio
1516441,52,4,U,2,28771.16,5,8,new,middle,bajo
1516875,51,12,F,2,310189.19,1,4,long_tenure,middle,alto
1516891,50,15,F,2,177104.78999999998,3,6,long_tenure,middle,alto
1516908,55,10,M,2,26945.87,0,3,long_tenure,middle,bajo
1517823,57,30,F,2,96967.25,4,7,long_tenure,middle,medio
1517855,68,5,M,2,145220.71,4,7,new,old,alto
1517889,25,9,M,3,191576.62,5,8,new,young,alto
1517963,66,27,F,2,228110.04,6,9,long_tenure,old,alto
1518018,38,10,F,2,102460.21,1,4,long_tenure,middle,medio
1518182,36,11,M,2,185551.03,4,7,long_tenure,middle,alto
1518204,22,4,U,2,26739.75,6,9,new,young,bajo
1518352,29,4,U,3,50757.24,3,6,new,young,medio
1518449,34,15,M,2,141169.72,6,9,long_tenure,middle,alto
1518469,52,21,M,3,69043.5,6,9,long_tenure,middle,medio
1518623,75,22,M,2,68776.45,4,7,long_tenure,old,medio
1518739,53,21,M,3,135432.69,6,9,long_tenure,middle,medio
1518898,65,20,M,2,127664.18,2,5,long_tenure,old,medio
1519302,57,11,M,2,186892.4,6,9,long_tenure,middle,alto
1519456,62,14,F,2,113136.14,4,7,long_tenure,old,medio
1519690,25,5,U,3,129778.73,6,9,new,young,medio
1519720,43,5,U,2,39117.25,3,6,new,middle,medio
1519778,59,16,F,2,74583.73,1,5,long_tenure,middle,medio
1519784,49,13,F,2,50951.83,2,5,long_tenure,middle,medio
1520050,49,5,U,2,26650.22,3,6,new,middle,bajo
1520088,57,12,F,2,47898.03999999999,4,7,long_tenure,middle,medio
1520419,75,5,U,2,144006.07,4,7,new,old,alto
1520540,53,22,M,2,133645.22999999998,6,9,long_tenure,middle,medio
1520551,39,19,F,3,44963.74,0,3,long_tenure,middle,medio
1520781,46,5,M,3,69885.35,6,9,new,middle,medio
1521503,28,3,U,2,33954.68,6,9,new,young,bajo
1522030,51,14,F,2,30532.19,4,7,long_tenure,middle,bajo
1522042,54,14,M,2,32953.17,3,6,long_tenure,middle,bajo
1522469,26,5,U,3,52019.15,3,6,new,young,medio
1522674,59,11,F,2,111022.76,4,7,long_tenure,middle,medio
1522892,80,6,M,2,31190.76,1,4,new,old,bajo
1523157,44,7,U,2,37869.36,2,5,new,middle,medio
1523399,23,7,U,2,29279.15,0,3,new,young,bajo
1523427,67,5,U,2,46650.8,2,5,new,old,medio
1523453,50,20,F,2,45985.76,0,3,long_tenure,middle,medio
1523864,24,11,M,2,47738.71,2,5,long_tenure,young,medio
1523954,40,11,U,2,83210.83,2,5,long_tenure,middle,medio
1524159,27,7,U,2,29348.57,6,9,new,young,bajo
1524280,60,14,F,2,119189.73,0,3,long_tenure,old,medio
1524395,20,4,U,3,58512.05,6,9,new,young,medio
1524416,49,5,U,2,32375.82,2,5,new,middle,bajo
1524426,36,8,U,2,53131.28,2,5,new,middle,medio
1524489,59,5,U,3,101891.87,6,9,new,middle,medio
1524492,57,4,U,2,27640.5,3,7,new,middle,bajo
1525068,75,31,M,2,167367.46999999997,5,8,long_tenure,old,alto
1525205,72,6,U,2,105726.55,1,4,new,old,medio
1525212,33,13,F,2,72424.95999999999,6,9,long_tenure,middle,medio
1526478,71,15,M,3,336840.96,0,3,long_tenure,old,alto
1526516,49,26,F,2,76927.08,6,9,long_tenure,middle,medio
1526569,64,21,F,3,444184.83,6,9,long_tenure,old,alto
1526574,64,16,F,2,32287.38,0,3,long_tenure,old,bajo
1526652,45,19,F,2,405856.49,0,3,long_tenure,middle,alto
1526732,47,18,M,2,131027.77,1,4,long_tenure,middle,medio
1526749,50,22,F,2,104803.79,0,3,long_tenure,middle,medio
1527345,61,8,U,2,42006.27,6,9,new,old,medio
1527518,24,7,U,2,26818.71,0,3,new,young,bajo
1527623,24,20,M,2,33721.369999999995,6,9,long_tenure,young,bajo
1529027,35,6,M,2,24511.53,1,4,new,middle,bajo
1529419,34,4,U,2,96304.77,6,9,new,middle,medio
1529647,59,7,U,2,49453.36,1,4,new,middle,medio
1529671,30,5,M,2,38820.75,2,5,new,young,medio
1529794,32,7,U,2,49758.76,1,4,new,young,medio
1529821,50,18,U,2,58058.85,3,6,long_tenure,middle,medio
1530517,57,10,M,2,259915.45,5,8,long_tenure,middle,alto
1530669,37,19,M,2,40487.67,3,6,long_tenure,middle,medio
1530855,39,4,F,2,27881.36,0,3,new,middle,bajo
1530929,52,15,M,3,116790.64,2,5,long_tenure,middle,medio
1531616,60,10,M,2,100777.88,6,9,long_tenure,old,medio
1531690,57,24,M,2,245177.13,5,8,long_tenure,middle,alto
1531962,59,4,F,2,295125.37,6,9,new,middle,alto
1532133,77,19,M,2,115834.88,1,4,long_tenure,old,medio
1532154,38,22,M,2,80853.54999999999,4,7,long_tenure,middle,medio
1532336,38,4,U,2,38091.7,0,3,new,middle,medio
1532540,60,10,M,3,405254.01,6,9,long_tenure,old,alto
1532657,25,7,U,2,44711.39,0,3,new,young,medio
1532881,50,13,M,2,675930.16,6,9,long_tenure,middle,alto
1532932,50,5,U,3,62691.24,5,8,new,middle,medio
1533053,52,10,M,2,84989.98999999999,6,9,long_tenure,middle,medio
1533108,24,4,U,4,90030.9,6,9,new,young,medio
1533341,55,10,F,3,577256.54,6,9,long_tenure,middle,alto
1533449,67,8,U,2,33390.34,1,4,new,old,bajo
1533558,66,9,F,4,521610.79,4,7,new,old,alto
1533956,58,15,M,2,58169.86,4,7,long_tenure,middle,medio
1534058,40,6,U,3,81942.41,3,7,new,middle,medio
1534109,63,3,U,2,344904.78,6,9,new,old,alto
1534361,34,12,M,2,53184.74,2,5,long_tenure,middle,medio
1534505,70,12,M,2,402530.85,6,9,long_tenure,old,alto
1534510,58,5,U,2,28241.81,6,9,new,middle,bajo
1534664,50,24,M,5,151519.3,4,7,long_tenure,middle,alto
1534948,42,18,M,2,42154.25,1,4,long_tenure,middle,medio
1534996,43,6,U,3,270844.68,6,9,new,middle,alto
1535266,30,5,M,2,61591.22,2,5,new,young,medio
1535483,37,6,U,2,30328.32,1,4,new,middle,bajo
1535594,54,11,M,2,451570.23,1,4,long_tenure,middle,alto
1535789,57,13,F,2,444583.5,6,9,long_tenure,middle,alto
1536089,27,5,M,2,26631.84,0,3,new,young,bajo
1536463,55,19,M,2,76719.48,1,4,long_tenure,middle,medio
1537101,41,17,F,2,38124.67,6,9,long_tenure,middle,medio
1537156,54,17,M,2,239371.73,3,6,long_tenure,middle,alto
1537702,57,4,U,3,65934.1,6,9,new,middle,medio
1537875,49,14,M,2,38478.34,2,5,long_tenure,middle,medio
1538101,61,5,M,2,69767.89,6,9,new,old,medio
1538336,33,13,F,3,102627.94,0,4,long_tenure,middle,medio
1538385,56,6,U,2,32610.72,1,4,new,middle,bajo
1538557,27,6,U,2,74082.85,1,4,new,young,medio
1538758,27,7,U,2,60667.47,3,6,new,young,medio
1538765,30,16,M,4,166941.22999999998,6,9,long_tenure,young,alto
1538798,63,6,U,2,52910.28,2,5,new,old,medio
1538938,25,8,U,4,52610.82,0,3,new,young,medio
1539019,45,17,M,3,100674.09,4,7,long_tenure,middle,medio
1539303,74,24,U,2,199183.64,0,3,long_tenure,old,alto
1539321,48,23,M,2,138988.62,2,5,long_tenure,middle,alto
1539812,66,12,F,2,135703.57,2,5,long_tenure,old,medio
1539844,33,8,U,2,62409.91,3,6,new,middle,medio
1540363,48,13,M,2,28009.06,0,3,long_tenure,middle,bajo
1540750,58,21,M,4,599210.7100000001,6,9,long_tenure,middle,alto
1540873,52,10,M,2,51050.6,3,6,long_tenure,middle,medio
1540888,41,6,U,2,42983.48,1,4,new,middle,medio
1540941,44,4,U,2,43615.67999999999,1,4,new,middle,medio
1541112,51,19,F,2,57573.78,3,6,long_tenure,middle,medio
1541367,64,7,U,2,95547.1,6,9,new,old,medio
1541401,31,6,U,2,64960.91,2,5,new,young,medio
1541616,55,11,M,5,254743.61,6,9,long_tenure,middle,alto
1541754,42,16,M,2,53061.74,0,3,long_tenure,middle,medio
1541765,63,23,M,6,927057.66,5,8,long_tenure,old,alto
1541824,51,24,M,2,120396.9,6,9,long_tenure,middle,medio
1542033,60,8,M,2,110600.17,1,4,new,old,medio
1542198,66,8,U,2,87730.54000000001,2,5,new,old,medio
1542322,25,5,U,2,53721.46,5,8,new,young,medio
1542467,24,12,F,3,52860.92999999999,0,3,long_tenure,young,medio
1542714,52,16,F,3,106695.77,1,4,long_tenure,middle,medio
1542807,45,13,F,2,25242.67,2,5,long_tenure,middle,bajo
1543254,33,13,M,2,125327.33,3,6,long_tenure,middle,medio
1543470,33,13,M,3,84892.35,4,7,long_tenure,middle,medio
1543625,51,17,U,3,236074.3,0,3,long_tenure,middle,alto
1543785,26,10,M,2,42863.27,4,7,long_tenure,young,medio
1543912,68,21,U,2,32736.51,0,3,long_tenure,old,bajo
1543918,64,10,M,2,646376.65,6,9,long_tenure,old,alto
1544000,29,7,U,2,30251.57,3,6,new,young,bajo
1544430,59,12,M,2,131587.22,5,8,long_tenure,middle,medio
1544639,61,8,U,2,109105.26,1,5,new,old,medio
1544759,59,14,F,2,31781.45,2,5,long_tenure,middle,bajo
1544817,35,12,F,2,29309.92,3,6,long_tenure,middle,bajo
1545221,34,10,M,2,103345.01,6,9,long_tenure,middle,medio
1545233,36,9,M,2,43707.11,2,5,new,middle,medio
1545289,49,20,M,3,136332.22,1,4,long_tenure,middle,medio
1545297,51,15,M,2,80130.85,1,4,long_tenure,middle,medio
1545335,46,23,M,2,149795.75,6,9,long_tenure,middle,alto
1545778,65,8,M,2,203493.94,4,7,new,old,alto
1545935,24,4,F,3,52280.32,5,8,new,young,medio
1546314,31,8,U,2,33834.6,5,8,new,young,bajo
1546645,42,15,M,2,108507.08,0,3,long_tenure,middle,medio
1546841,61,8,U,2,45380.67,3,6,new,old,medio
1547183,22,4,U,3,119714.16,4,8,new,young,medio
1547210,35,7,U,2,79104.64,6,9,new,middle,medio
1547304,24,8,F,2,37854.96,5,8,new,young,medio
1547321,25,7,F,3,27750.41,4,7,new,young,bajo
1547428,48,15,M,2,281852.92,1,4,long_tenure,middle,alto
